Variable,oMEDA,Abs_oMEDA
5475,-1.634258,1.634258
5476,0.4013681,0.4013681
5477,10.54637,10.54637
5478,-7.633919,7.633919
5479,59.59958,59.59958
5480,1.889054,1.889054
5481,0.1589485,0.1589485
5482,5.427809,5.427809
5483,-0.4088922,0.4088922
5484,0.9813821,0.9813821
5485,1.982623,1.982623
5486,0.4020717,0.4020717
5487,11.34484,11.34484
5488,-2.51753,2.51753
5489,-28.03997,28.03997
5490,2.426696,2.426696
5491,-0.9631876,0.9631876
5492,0.09903882,0.09903882
5493,-0.9938176,0.9938176
5494,-4.925817,4.925817
5495,-4.630363,4.630363
5496,21.35445,21.35445
5497,-32.67198,32.67198
5498,-5.917216,5.917216
5499,-2.741967,2.741967
5500,-6.764887,6.764887
5501,-4.740821,4.740821
5502,-13.13479,13.13479
5503,-5.806067,5.806067
5504,32.43707,32.43707
5505,1.016189,1.016189
5506,6.508174,6.508174
5507,0.01935041,0.01935041
5508,0.712315,0.712315
5509,37.69141,37.69141
5510,-1.341037,1.341037
5511,1.992835,1.992835
5512,-6.313705,6.313705
5513,1.052592,1.052592
5514,1.483923,1.483923
5515,0.04504167,0.04504167
5516,0.1350058,0.1350058
5517,5.471704,5.471704
5518,0.9731872,0.9731872
5519,2.224711,2.224711
5520,-3.663306,3.663306
5521,21.55227,21.55227
5522,0.5323709,0.5323709
5523,3.167862,3.167862
5524,-0.8691535,0.8691535
5525,3.253759,3.253759
5526,4.331908,4.331908
5527,24.06463,24.06463
5528,-0.4144132,0.4144132
5529,13.18517,13.18517
5530,-0.2828217,0.2828217
5531,0.3088768,0.3088768
5532,5.121824,5.121824
5533,4.086482,4.086482
5534,4.887244,4.887244
5535,34.41832,34.41832
5536,-22.12314,22.12314
5537,-0.2917613,0.2917613
5538,0.301058,0.301058
5539,3.882805,3.882805
5540,10.44288,10.44288
5541,18.00094,18.00094
5542,5.817388,5.817388
5543,18.5734,18.5734
5544,-18.73202,18.73202
5545,-1.20916,1.20916
5546,-2.453825,2.453825
5547,-0.1397452,0.1397452
5548,5.470542,5.470542
5549,10.78143,10.78143
5550,21.26782,21.26782
5551,16.62009,16.62009
5552,-19.16781,19.16781
5553,-10.22833,10.22833
5554,0.9201876,0.9201876
5555,0.1360325,0.1360325
5556,1.079585,1.079585
5557,24.64255,24.64255
5558,-1.257573,1.257573
5559,0.8807716,0.8807716
5560,3.882027e-05,3.882027e-05
5561,34.7084,34.7084
5562,0.009589412,0.009589412
5563,2.583123,2.583123
5564,7.071468,7.071468
5565,19.46118,19.46118
5566,13.3491,13.3491
5567,66.3493,66.3493
5568,-74.60741,74.60741
5569,17.38799,17.38799
5570,-0.05571102,0.05571102
5571,-0.6585106,0.6585106
5572,-0.1235836,0.1235836
5573,-10.18015,10.18015
5574,6.269575,6.269575
5575,2.164466,2.164466
5576,-2.981211,2.981211
5577,0.8353837,0.8353837
5578,0.0355498,0.0355498
5579,0.2439256,0.2439256
5580,0.5174929,0.5174929
5581,-4.670005,4.670005
5582,-7.996417,7.996417
5583,2.513218,2.513218
5584,6.559552,6.559552
5585,6.207905,6.207905
5586,7.017722e-06,7.017722e-06
5587,-4.467622,4.467622
5588,0.9668721,0.9668721
5589,-1.841255,1.841255
5590,-0.1421388,0.1421388
5591,0.005948683,0.005948683
5592,1.892787,1.892787
5593,31.37168,31.37168
5594,-1.821697,1.821697
5595,-4.60244,4.60244
5596,-0.208365,0.208365
5597,-8.406547,8.406547
5598,-2.742248,2.742248
5599,62.78716,62.78716
5600,7.339923,7.339923
5601,19.67085,19.67085
5602,-2.860529,2.860529
5603,-4.356292,4.356292
5604,-2.091205,2.091205
5605,-0.01211062,0.01211062
5606,-1.530637,1.530637
5607,24.35228,24.35228
5608,0.1449384,0.1449384
5609,1.901748,1.901748
5610,1.891925,1.891925
5611,-9.639673,9.639673
5612,-1.381622,1.381622
5613,-0.7402883,0.7402883
5614,-15.03053,15.03053
5615,5.762317,5.762317
5616,3.568304,3.568304
5617,5.639356,5.639356
5618,-3.221071,3.221071
5619,-6.103433,6.103433
5620,-5.949611,5.949611
5621,-18.1147,18.1147
5622,0.3663543,0.3663543
5623,10.52526,10.52526
5624,1.297847,1.297847
5625,3.091337,3.091337
5626,-0.3007026,0.3007026
5627,-7.435606,7.435606
5628,-1.944286,1.944286
5629,-8.929788,8.929788
5630,-14.13274,14.13274
5631,-8.895905,8.895905
5632,14.7557,14.7557
5633,5.779216,5.779216
5634,5.410566,5.410566
5635,5.013053,5.013053
5636,3.389676,3.389676
5637,35.95765,35.95765
5638,42.30395,42.30395
5639,26.79886,26.79886
5640,-48.44484,48.44484
5641,0.04615031,0.04615031
5642,-0.03886169,0.03886169
5643,-1.224648,1.224648
5644,-3.36504,3.36504
5645,0.5231972,0.5231972
5646,1.919005,1.919005
5647,2.156899,2.156899
5648,-0.4563015,0.4563015
5649,0.1644373,0.1644373
5650,6.934639,6.934639
5651,-0.1262669,0.1262669
5652,-1.158343,1.158343
5653,4.082942,4.082942
5654,3.897764,3.897764
5655,0.0177085,0.0177085
5656,-9.807783,9.807783
5657,3.258313,3.258313
5658,1.275902,1.275902
5659,0.3071827,0.3071827
5660,-0.1893877,0.1893877
5661,-3.130306,3.130306
5662,5.794994,5.794994
5663,9.227826,9.227826
5664,-1.106503,1.106503
5665,-1.585001,1.585001
5666,0.06989208,0.06989208
5667,-0.01697741,0.01697741
5668,9.227522,9.227522
5669,-3.900386,3.900386
5670,17.38504,17.38504
5671,6.34048,6.34048
5672,-8.876369,8.876369
5673,0.3130071,0.3130071
5674,0.03690476,0.03690476
5675,2.511633,2.511633
5676,9.437062,9.437062
5677,12.66381,12.66381
5678,0.01031026,0.01031026
5679,3.027383,3.027383
5680,-35.79035,35.79035
5681,34.95433,34.95433
5682,44.17204,44.17204
5683,17.99677,17.99677
5684,16.65486,16.65486
5685,18.98579,18.98579
5686,52.88471,52.88471
5687,75.61193,75.61193
5688,-107.9973,107.9973
5689,0.3694211,0.3694211
5690,-1.125921,1.125921
5691,-3.735632,3.735632
5692,-3.983627,3.983627
5693,2.296651,2.296651
5694,-0.3412365,0.3412365
5695,-0.705479,0.705479
5696,5.071128,5.071128
5697,-3.014123,3.014123
5698,-2.55663,2.55663
5699,-11.96824,11.96824
5700,-15.10833,15.10833
5701,-12.5792,12.5792
5702,-32.89675,32.89675
5703,0.4831627,0.4831627
5704,97.87971,97.87971
5705,1.732369,1.732369
5706,0.01734469,0.01734469
5707,-0.01815836,0.01815836
5708,-0.2110748,0.2110748
5709,-2.281164,2.281164
5710,-24.72151,24.72151
5711,4.218905,4.218905
5712,54.75264,54.75264
5713,-8.244011,8.244011
5714,-1.337687,1.337687
5715,-5.526927,5.526927
5716,0.1195401,0.1195401
5717,-0.01308458,0.01308458
5718,-4.071644,4.071644
5719,-1.453424,1.453424
5720,3.747278,3.747278
5721,1.992998,1.992998
5722,-0.144224,0.144224
5723,4.256416,4.256416
5724,-1.135399,1.135399
5725,-4.855398,4.855398
5726,-24.37473,24.37473
5727,17.86696,17.86696
5728,18.94491,18.94491
5729,-1.302,1.302
5730,0.001214662,0.001214662
5731,-0.08269118,0.08269118
5732,-6.02085,6.02085
5733,-6.192821,6.192821
5734,-23.33776,23.33776
5735,0.02162112,0.02162112
5736,19.69385,19.69385
5737,-19.46904,19.46904
5738,0.3627776,0.3627776
5739,0.3696654,0.3696654
5740,-5.071069,5.071069
5741,0.001983731,0.001983731
5742,-54.57913,54.57913
5743,-4.643862,4.643862
5744,6.635886,6.635886
5745,-14.47778,14.47778
5746,-1.420538,1.420538
5747,-8.568541,8.568541
5748,-24.95321,24.95321
5749,-26.64408,26.64408
5750,-67.31252,67.31252
5751,-21.53782,21.53782
5752,101.9104,101.9104
5753,-22.19732,22.19732
5754,-1.628592,1.628592
5755,-8.7839,8.7839
5756,-2.189079,2.189079
5757,-9.430779,9.430779
5758,-38.95974,38.95974
5759,-22.50016,22.50016
5760,49.70905,49.70905
5761,1.257289,1.257289
5762,3.578516,3.578516
5763,8.361664,8.361664
5764,3.61164,3.61164
5765,4.080691,4.080691
5766,1.216992,1.216992
5767,12.34741,12.34741
5768,-9.581842,9.581842
5769,-11.03519,11.03519
5770,-0.0008065344,0.0008065344
5771,4.463789,4.463789
5772,-1.696176,1.696176
5773,1.18139,1.18139
5774,-1.324206,1.324206
5775,0.01702239,0.01702239
5776,-4.32607,4.32607
5777,-0.2662012,0.2662012
5778,-0.6214909,0.6214909
5779,1.536773,1.536773
5780,-0.5602734,0.5602734
5781,2.207797,2.207797
5782,-1.030915,1.030915
5783,-0.91976,0.91976
5784,-0.3268566,0.3268566
5785,12.7051,12.7051
5786,1.358293,1.358293
5787,4.924995,4.924995
5788,-1.994239,1.994239
5789,0.3853617,0.3853617
5790,6.091903,6.091903
5791,34.29511,34.29511
5792,-3.507981,3.507981
5793,3.815907,3.815907
5794,7.947421,7.947421
5795,-1.579311,1.579311
5796,3.247027,3.247027
5797,0.4114024,0.4114024
5798,2.023816,2.023816
5799,9.622296,9.622296
5800,-3.26732,3.26732
5801,-3.8014,3.8014
5802,2.121782,2.121782
5803,-2.004966,2.004966
5804,-2.13267,2.13267
5805,-4.308492,4.308492
5806,-17.07064,17.07064
5807,-5.807531,5.807531
5808,13.31851,13.31851
5809,-44.62105,44.62105
5810,-1.62054,1.62054
5811,-1.353062,1.353062
5812,10.28458,10.28458
5813,2.584848,2.584848
5814,-17.31084,17.31084
5815,-43.10608,43.10608
5816,64.51467,64.51467
5817,-8.335514,8.335514
5818,-0.1561636,0.1561636
5819,-0.5131891,0.5131891
5820,0.1633115,0.1633115
5821,-1.145557,1.145557
5822,-6.283306,6.283306
5823,-0.1400948,0.1400948
5824,8.946786,8.946786
5825,-1.461278,1.461278
5826,-4.314171,4.314171
5827,-2.700631,2.700631
5828,-0.6491463,0.6491463
5829,0.8876285,0.8876285
5830,0.0992772,0.0992772
5831,22.47714,22.47714
5832,-37.70712,37.70712
5833,5.071719,5.071719
5834,0.2595637,0.2595637
5835,7.715636,7.715636
5836,14.16458,14.16458
5837,6.877502,6.877502
5838,6.052678,6.052678
5839,2.316384,2.316384
5840,-14.77587,14.77587
5841,12.04343,12.04343
5842,2.818549,2.818549
5843,2.573352,2.573352
5844,5.66062,5.66062
5845,9.56916,9.56916
5846,4.720634,4.720634
5847,3.375446,3.375446
5848,-12.77953,12.77953
5849,20.55025,20.55025
5850,8.735378,8.735378
5851,2.121162,2.121162
5852,0.9887307,0.9887307
5853,0.001459332,0.001459332
5854,20.93578,20.93578
5855,32.47231,32.47231
5856,-7.082917,7.082917
5857,12.96652,12.96652
5858,2.560036,2.560036
5859,1.437624,1.437624
5860,3.419812,3.419812
5861,4.936914,4.936914
5862,0.9985726,0.9985726
5863,18.22322,18.22322
5864,-8.609528,8.609528
5865,19.95705,19.95705
5866,7.554249,7.554249
5867,1.831545,1.831545
5868,9.763199,9.763199
5869,1.964791,1.964791
5870,11.86953,11.86953
5871,19.64886,19.64886
5872,-19.18477,19.18477
5873,29.89559,29.89559
5874,3.564569,3.564569
5875,0.7707611,0.7707611
5876,14.25046,14.25046
5877,1.939929,1.939929
5878,-1.130781,1.130781
5879,27.35847,27.35847
5880,-30.58493,30.58493
5881,63.3111,63.3111
5882,-0.3071673,0.3071673
5883,-1.389697,1.389697
5884,1.577124,1.577124
5885,-0.00723928,0.00723928
5886,-23.54924,23.54924
5887,13.53647,13.53647
5888,-12.3881,12.3881
5889,-16.68981,16.68981
5890,0.01693283,0.01693283
5891,-0.09003539,0.09003539
5892,0.8355727,0.8355727
5893,11.41837,11.41837
5894,1.576837,1.576837
5895,-22.95795,22.95795
5896,6.308932,6.308932
5897,-4.005381,4.005381
5898,-3.032363,3.032363
5899,0.4693996,0.4693996
5900,-0.04920178,0.04920178
5901,-1.234655,1.234655
5902,2.188014,2.188014
5903,-0.1012607,0.1012607
5904,-0.0001630979,0.0001630979
5905,0.4351462,0.4351462
5906,1.034077,1.034077
5907,4.682519,4.682519
5908,-0.2774861,0.2774861
5909,-0.5391226,0.5391226
5910,0.006045608,0.006045608
5911,6.031971,6.031971
5912,-1.897201,1.897201
5913,0.4668135,0.4668135
5914,0.2829498,0.2829498
5915,2.856366,2.856366
5916,7.405948,7.405948
5917,-0.09062897,0.09062897
5918,-0.6074878,0.6074878
5919,3.441965,3.441965
5920,-3.572028,3.572028
5921,13.15839,13.15839
5922,-0.4053249,0.4053249
5923,0.5582989,0.5582989
5924,3.323427,3.323427
5925,0.1734865,0.1734865
5926,-3.042486,3.042486
5927,22.75632,22.75632
5928,-8.229393,8.229393
5929,4.029426,4.029426
5930,-0.0626061,0.0626061
5931,0.2867169,0.2867169
5932,19.22914,19.22914
5933,5.523866,5.523866
5934,-0.08173375,0.08173375
5935,18.9745,18.9745
5936,-24.97299,24.97299
5937,-1.857934,1.857934
5938,2.060571,2.060571
5939,1.107001,1.107001
5940,11.70798,11.70798
5941,12.88942,12.88942
5942,4.67857,4.67857
5943,-13.53633,13.53633
5944,3.007215,3.007215
5945,-8.619462,8.619462
5946,-0.8168021,0.8168021
5947,-0.1849878,0.1849878
5948,0.8057144,0.8057144
5949,5.892336,5.892336
5950,0.4105208,0.4105208
5951,-15.38433,15.38433
5952,3.717151,3.717151
5953,27.06935,27.06935
5954,10.79828,10.79828
5955,0.01644058,0.01644058
5956,24.88407,24.88407
5957,10.72884,10.72884
5958,-3.750848,3.750848
5959,22.03689,22.03689
5960,-13.86832,13.86832
5961,2.576483,2.576483
5962,0.5230877,0.5230877
5963,-1.49012,1.49012
5964,0.9833356,0.9833356
5965,-0.7849196,0.7849196
5966,-14.73019,14.73019
5967,0.7324834,0.7324834
5968,2.978134,2.978134
5969,-0.8034002,0.8034002
5970,1.59004,1.59004
5971,3.109381,3.109381
5972,0.8417354,0.8417354
5973,-0.2899332,0.2899332
5974,-6.830379,6.830379
5975,0.5104066,0.5104066
5976,0.3520292,0.3520292
5977,25.74154,25.74154
5978,0.08790661,0.08790661
5979,-0.04123257,0.04123257
5980,5.434153,5.434153
5981,11.49475,11.49475
5982,11.33391,11.33391
5983,32.84819,32.84819
5984,-1.57037,1.57037
5985,-0.5104259,0.5104259
5986,0.02680168,0.02680168
5987,-1.101086,1.101086
5988,5.638057,5.638057
5989,8.037435,8.037435
5990,0.6961276,0.6961276
5991,1.546808,1.546808
5992,-2.313493,2.313493
5993,1.463022,1.463022
5994,0.2515599,0.2515599
5995,-0.0007665112,0.0007665112
5996,8.708368,8.708368
5997,5.120442,5.120442
5998,1.734634,1.734634
5999,2.593269,2.593269
6000,-15.45505,15.45505
6001,34.1256,34.1256
6002,13.49745,13.49745
6003,2.195158,2.195158
6004,28.78647,28.78647
6005,15.57885,15.57885
6006,2.703506,2.703506
6007,22.03904,22.03904
6008,-65.86774,65.86774
6009,0.0009661759,0.0009661759
6010,0.002398161,0.002398161
6011,-2.076491,2.076491
6012,-0.08924054,0.08924054
6013,3.082857,3.082857
6014,-3.53562,3.53562
6015,-4.168706,4.168706
6016,2.885697,2.885697
6017,-16.54291,16.54291
6018,-0.7269393,0.7269393
6019,9.443703,9.443703
6020,0.2212483,0.2212483
6021,6.054089,6.054089
6022,26.85723,26.85723
6023,-12.97979,12.97979
6024,-43.44063,43.44063
6025,-0.02763757,0.02763757
6026,-1.926927,1.926927
6027,0.2832399,0.2832399
6028,-0.3823771,0.3823771
6029,-0.02066076,0.02066076
6030,0.06241852,0.06241852
6031,-0.1708156,0.1708156
6032,-7.123625,7.123625
6033,1.875074,1.875074
6034,6.539046,6.539046
6035,-0.2584769,0.2584769
6036,-0.0759563,0.0759563
6037,3.860119,3.860119
6038,0.05752658,0.05752658
6039,1.90865,1.90865
6040,-0.3960372,0.3960372
6041,-0.2679757,0.2679757
6042,-0.2006723,0.2006723
6043,7.780151,7.780151
6044,0.62436,0.62436
6045,1.895593,1.895593
6046,1.927706,1.927706
6047,0.0899184,0.0899184
6048,-23.76547,23.76547
6049,0.8473433,0.8473433
6050,6.815551,6.815551
6051,-0.01821385,0.01821385
6052,1.45327,1.45327
6053,0.1790144,0.1790144
6054,3.125751,3.125751
6055,2.305654,2.305654
6056,-5.307121,5.307121
6057,-1.585534,1.585534
6058,4.199772,4.199772
6059,9.045141,9.045141
6060,1.749708,1.749708
6061,3.94734,3.94734
6062,1.35351,1.35351
6063,2.815499,2.815499
6064,-17.01343,17.01343
6065,-14.006,14.006
6066,-0.6757224,0.6757224
6067,11.72931,11.72931
6068,6.732511,6.732511
6069,23.11817,23.11817
6070,33.491,33.491
6071,-12.41679,12.41679
6072,-55.62079,55.62079
6073,-42.31065,42.31065
6074,-3.058024,3.058024
6075,0.8211385,0.8211385
6076,-1.670962,1.670962
6077,0.3873729,0.3873729
6078,7.418573,7.418573
6079,-19.42741,19.42741
6080,8.818552,8.818552
6081,52.76969,52.76969
6082,11.26606,11.26606
6083,-0.187903,0.187903
6084,0.4748935,0.4748935
6085,34.67863,34.67863
6086,5.946691,5.946691
6087,-6.662303,6.662303
6088,1.544933,1.544933
6089,-5.59275,5.59275
6090,-1.419844,1.419844
6091,0.5712472,0.5712472
6092,0.07822392,0.07822392
6093,9.152586,9.152586
6094,4.452785,4.452785
6095,-16.32809,16.32809
6096,0.03792087,0.03792087
6097,3.985107,3.985107
6098,0.06287204,0.06287204
6099,1.176599,1.176599
6100,2.679187,2.679187
6101,1.321364,1.321364
6102,-0.09608583,0.09608583
6103,-0.0388269,0.0388269
6104,-0.2194331,0.2194331
6105,8.719232,8.719232
6106,-0.9729151,0.9729151
6107,0.7360121,0.7360121
6108,-0.000202684,0.000202684
6109,-4.669577,4.669577
6110,20.5982,20.5982
6111,-0.5810137,0.5810137
6112,0.001861994,0.001861994
6113,17.33953,17.33953
6114,0.476027,0.476027
6115,11.41454,11.41454
6116,5.542117,5.542117
6117,15.53825,15.53825
6118,22.82976,22.82976
6119,-3.799059,3.799059
6120,-16.05355,16.05355
6121,3.227518,3.227518
6122,3.357264,3.357264
6123,32.6841,32.6841
6124,7.436633,7.436633
6125,34.32301,34.32301
6126,21.17083,21.17083
6127,-1.729304,1.729304
6128,-30.71766,30.71766
6129,27.10752,27.10752
6130,17.95299,17.95299
6131,1.931659,1.931659
6132,25.18857,25.18857
6133,46.29084,46.29084
6134,13.36159,13.36159
6135,-31.19747,31.19747
6136,-2.995923,2.995923
6137,-0.7263666,0.7263666
6138,3.068852,3.068852
6139,-0.002405446,0.002405446
6140,3.399755,3.399755
6141,11.88309,11.88309
6142,0.770882,0.770882
6143,-57.41113,57.41113
6144,23.24742,23.24742
6145,-45.55116,45.55116
6146,-0.54827,0.54827
6147,-2.279973,2.279973
6148,-0.7856838,0.7856838
6149,4.106716,4.106716
6150,-1.890139,1.890139
6151,-1.434603,1.434603
6152,12.92835,12.92835
6153,1.258063,1.258063
6154,-0.4538533,0.4538533
6155,-6.941931,6.941931
6156,2.212325,2.212325
6157,1.710182,1.710182
6158,0.6587682,0.6587682
6159,11.47916,11.47916
6160,-2.47967,2.47967
6161,1.892819,1.892819
6162,-0.01737465,0.01737465
6163,1.406236e-05,1.406236e-05
6164,4.338229,4.338229
6165,1.273281,1.273281
6166,0.7341032,0.7341032
6167,0.03040989,0.03040989
6168,-1.950305,1.950305
6169,-0.05838779,0.05838779
6170,-0.2337659,0.2337659
6171,6.657232,6.657232
6172,0.6553656,0.6553656
6173,-0.7507133,0.7507133
6174,-0.06897303,0.06897303
6175,0.2946488,0.2946488
6176,-0.005687277,0.005687277
6177,-0.02055448,0.02055448
6178,0.4514206,0.4514206
6179,1.502741,1.502741
6180,0.07674406,0.07674406
6181,0.1417999,0.1417999
6182,0.6052629,0.6052629
6183,0.1410923,0.1410923
6184,-1.647321,1.647321
6185,-1.754561,1.754561
6186,3.806519,3.806519
6187,5.831462,5.831462
6188,6.877471,6.877471
6189,4.793918,4.793918
6190,-1.418704,1.418704
6191,-10.18238,10.18238
6192,-0.2752969,0.2752969
6193,-47.00924,47.00924
6194,-3.637272,3.637272
6195,-0.1608984,0.1608984
6196,2.173296,2.173296
6197,1.232644,1.232644
6198,-0.6716963,0.6716963
6199,-11.21115,11.21115
6200,13.49477,13.49477
6201,-31.44572,31.44572
6202,-3.074957,3.074957
6203,-1.325381,1.325381
6204,-2.862407,2.862407
6205,-1.026947e-05,1.026947e-05
6206,-0.09331456,0.09331456
6207,-56.07246,56.07246
6208,20.7146,20.7146
6209,-65.77596,65.77596
6210,-3.715805,3.715805
6211,-3.611596,3.611596
6212,-9.165191,9.165191
6213,3.427226,3.427226
6214,-0.4495506,0.4495506
6215,-14.21204,14.21204
6216,29.61313,29.61313
6217,-11.72256,11.72256
6218,-2.860273,2.860273
6219,-0.8268172,0.8268172
6220,-3.641667,3.641667
6221,2.136552,2.136552
6222,12.23892,12.23892
6223,-30.58377,30.58377
6224,54.74207,54.74207
6225,-9.257956,9.257956
6226,0.5981987,0.5981987
6227,-0.03807069,0.03807069
6228,-0.03746737,0.03746737
6229,9.99631,9.99631
6230,7.038875,7.038875
6231,-17.20548,17.20548
6232,0.1805903,0.1805903
6233,-1.728447,1.728447
6234,-49.83023,49.83023
6235,-0.08589795,0.08589795
6236,-0.3337404,0.3337404
6237,-0.02100363,0.02100363
6238,6.94742,6.94742
6239,-15.55074,15.55074
6240,9.396509,9.396509
6241,-11.82662,11.82662
6242,-19.76398,19.76398
6243,0.0002677467,0.0002677467
6244,-3.999257,3.999257
6245,0.6499333,0.6499333
6246,-4.980499,4.980499
6247,-16.33237,16.33237
6248,12.18986,12.18986
6249,-11.81018,11.81018
6250,-2.887909,2.887909
6251,4.881392,4.881392
6252,5.389929,5.389929
6253,1.756405,1.756405
6254,-1.142331,1.142331
6255,-20.81182,20.81182
6256,0.872476,0.872476
6257,-82.56378,82.56378
6258,-24.57035,24.57035
6259,-8.15381,8.15381
6260,-11.82104,11.82104
6261,0.03680564,0.03680564
6262,-0.0054604,0.0054604
6263,-62.17221,62.17221
6264,111.4812,111.4812
6265,3.732199,3.732199
6266,-1.85319,1.85319
6267,0.5844508,0.5844508
6268,22.58898,22.58898
6269,16.29111,16.29111
6270,15.95038,15.95038
6271,-0.4906857,0.4906857
6272,-15.60301,15.60301
6273,14.44006,14.44006
6274,-0.06006096,0.06006096
